what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1725864577515
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1725864577515
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1725864577515
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1725864577515
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1725864577525
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1725864577525
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1725864577525
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1725864577645
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1725864577645
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1725864577668
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1725864577668
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1725864577668
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1725864577668
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1725864577668
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1725864577668
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1725864577668
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1725864577668
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1725864577668
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1725864577668
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1725864577668
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1725864577668
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1725864577668
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1725864577668
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1725864577668
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1725864577668
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1725864577668
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1725864577668
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1725864577676
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1725864577676
started,bundle,com.altera.sbtgui.project,11.1.0.173,"com.altera.sbtgui.project",1725864577676
started,bundle,com.altera.sbtgui.ui,11.1.0.173,"com.altera.sbtgui.ui",1725864577676
os,sysinfo,,,"win32",1725864577676
arch,sysinfo,,,"x86",1725864577676
ws,sysinfo,,,"win32",1725864577676
locale,sysinfo,,,"ru_RU",1725864577676
processors,sysinfo,,,"16",1725864577676
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1725864577676
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1725864577676
java.specification.name,sysinfo,,,"Java Platform API Specification",1725864577676
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1725864577676
java.specification.version,sysinfo,,,"1.6",1725864577676
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1725864577676
java.version,sysinfo,,,"1.6.0_23",1725864577676
java.vm.info,sysinfo,,,"mixed mode",1725864577676
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1725864577676
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1725864577676
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1725864577676
java.vm.specification.version,sysinfo,,,"1.0",1725864577676
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1725864577676
java.vm.version,sysinfo,,,"19.0-b09",1725864577676
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1725864577716
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1725864577757
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1725864577777
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1725864578008
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1725864578021
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1725864578048
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1725864578068
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1725864578232
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1725864578261
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1725864579115
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1725864579115
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1725864579135
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1725864579155
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1725864579196
started,bundle,com.altera.sbtgui.core,11.1.0.173,"com.altera.sbtgui.core",1725864587302
started,bundle,com.altera.utilities,11.1.0.173,"com.altera.utilities",1725864587404
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1725864587460
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1725864587607
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1725864587619
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1725864587647
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725864593816
started,bundle,com.altera.sbtgui.integration,11.1.0.173,"com.altera.sbtgui.integration",1725864628702
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725864663270
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1725864669792
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1725864671354
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725864675398
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725864678803
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1725864681466
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725864683250
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725864684823
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1725864684839
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725864688629
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725864829500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725864836139
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1725864849003
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725864893330
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725864894277
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725864912902
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725864922452
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725864924737
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725864924887
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1725864925126
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1725864925355
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1725864979238
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1725864979238
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1725864979248
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1725864979248
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1725864979248
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1725864979248
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1725864979248
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1725864979248
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1725864979248
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1725864979248
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1725864979248
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1725864979248
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1725864979248
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1725864979248
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1725864979248
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1725864979248
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1725864979248
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1725864979248
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1725864979248
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1725864979248
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1725864979248
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1725864979248
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1725864979248
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1725864979258
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1725864979258
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1725864979258
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1725864979258
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1725864979258
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1725864979258
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1725864979258
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1725864979258
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1725864979258
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1725864979258
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1725864979258
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1725864979258
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1725864979258
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1725864979258
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1725864979258
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1725864979258
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1725864979258
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1725864979258
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1725864979258
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1725864979268
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1725864979268
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1725864979268
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1725864979268
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1725864979268
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1725864979268
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1725864979268
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1725864979268
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1725864979268
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1725864979268
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1725864979268
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1725864979268
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1725864979268
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1725864979268
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1725864979268
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1725864979268
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1725864979268
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1725864979278
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1725864979278
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1725864979278
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1725864979278
started,bundle,com.altera.sbtgui.project,11.1.0.173,"com.altera.sbtgui.project",1725864979278
os,sysinfo,,,"win32",1725864979278
arch,sysinfo,,,"x86",1725864979278
ws,sysinfo,,,"win32",1725864979278
locale,sysinfo,,,"ru_RU",1725864979278
processors,sysinfo,,,"16",1725864979278
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1725864979278
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1725864979278
java.specification.name,sysinfo,,,"Java Platform API Specification",1725864979278
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1725864979278
java.specification.version,sysinfo,,,"1.6",1725864979278
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1725864979278
java.version,sysinfo,,,"1.6.0_23",1725864979278
java.vm.info,sysinfo,,,"mixed mode",1725864979278
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1725864979278
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1725864979278
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1725864979278
java.vm.specification.version,sysinfo,,,"1.0",1725864979278
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1725864979278
java.vm.version,sysinfo,,,"19.0-b09",1725864979278
started,bundle,com.altera.sbtgui.ui,11.1.0.173,"com.altera.sbtgui.ui",1725864983532
started,bundle,com.altera.sbtgui.core,11.1.0.173,"com.altera.sbtgui.core",1725864983640
started,bundle,com.altera.utilities,11.1.0.173,"com.altera.utilities",1725864983701
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1725864983812
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1725864983828
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1725864983864
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725864984196
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1725864984399
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1725864984439
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1725864984469
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1725864984499
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1725864984760
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1725864984793
started,bundle,com.altera.sbtgui.integration,11.1.0.173,"com.altera.sbtgui.integration",1725864991579
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725865007421
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725865010839
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725865020902
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1725865021145
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1725865021430
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1725865021463
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1725865021518
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1725865021563
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1725865021932
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1725865021932
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1725865021932
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725865040773
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725865042739
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1725865042850
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1725865042942
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1725865043180
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1725865043348
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1725865043348
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1725865043369
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1725865126807
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1725865126807
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1725865126807
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1725865126807
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1725865126817
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1725865126817
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1725865126817
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1725865126817
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1725865126817
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1725865126817
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1725865126817
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1725865126817
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1725865126817
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1725865126817
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1725865126817
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1725865126817
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1725865126817
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1725865126817
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1725865126817
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1725865126827
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1725865126827
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1725865126827
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1725865126827
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1725865126827
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1725865126827
