what,kind,bundleId,bundleVersion,description,time
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1709623541138
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1709623541138
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1709623541138
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1709623541138
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1709623541148
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1709623541148
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1709623541148
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1709623541148
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1709623541148
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1709623541148
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1709623541148
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1709623541148
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1709623541158
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1709623541158
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1709623541178
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1709623541188
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1709623541198
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1709623541368
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1709623541388
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1709623541398
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1709623541418
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1709623541418
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1709623541428
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1709623541438
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1709623541438
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1709623541448
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1709623541448
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1709623541458
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1709623541458
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1709623541468
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1709623541478
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1709623541488
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1709623541498
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1709623541508
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1709623541518
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1709623541518
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1709623541518
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1709623541518
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1709623541518
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1709623541528
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1709623541528
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1709623541528
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1709623541538
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1709623541548
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1709623541558
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1709623541818
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1709623541828
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1709623541838
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1709623541838
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1709623541838
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1709623541838
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1709623541848
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1709623541858
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1709623541868
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1709623541868
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1709623541878
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1709623541878
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1709623541888
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1709623541898
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1709623541908
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1709623541918
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1709623541938
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1709623541938
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1709623541948
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1709623541948
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1709623541958
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1709623541968
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1709623541978
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1709623541988
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1709623541988
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1709623541998
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1709623541998
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1709623542008
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1709623542008
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1709623542018
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1709623542028
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1709623542048
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1709623542058
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1709623542068
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1709623542088
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1709623542088
started,bundle,com.altera.sbtgui.project,13.0.0.156,"com.altera.sbtgui.project",1709623542088
started,bundle,com.altera.sbtgui.ui,13.0.0.156,"com.altera.sbtgui.ui",1709623542098
os,sysinfo,,,"win32",1709623542098
arch,sysinfo,,,"x86",1709623542098
ws,sysinfo,,,"win32",1709623542098
locale,sysinfo,,,"ru_RU",1709623542098
processors,sysinfo,,,"2",1709623542098
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1709623542098
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1709623542098
java.specification.name,sysinfo,,,"Java Platform API Specification",1709623542098
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1709623542098
java.specification.version,sysinfo,,,"1.6",1709623542098
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1709623542098
java.version,sysinfo,,,"1.6.0_23",1709623542098
java.vm.info,sysinfo,,,"mixed mode",1709623542098
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1709623542098
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1709623542098
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1709623542098
java.vm.specification.version,sysinfo,,,"1.0",1709623542098
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1709623542098
java.vm.version,sysinfo,,,"19.0-b09",1709623542098
started,bundle,com.altera.sbtgui.integration,13.0.0.156,"com.altera.sbtgui.integration",1709623542238
started,bundle,com.altera.systemconsole,13.0.0.156,"com.altera.systemconsole",1709623542318
started,bundle,com.altera.utilities,13.0.0.156,"com.altera.utilities",1709623542488
started,bundle,com.altera.systemconsole.designs.plugin,13.0.0.156,"com.altera.systemconsole.designs.plugin",1709623542618
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1709623542708
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1709623542868
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1709623543148
started,bundle,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch",1709623545829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709623546029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709623552438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709623556899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709623559052
started,bundle,com.altera.sbtgui.core,13.0.0.156,"com.altera.sbtgui.core",1709623562262
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1709623562672
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1709623563512
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1709623563582
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1709623563582
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1709623563592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709623568618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1709623600625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1709623762970
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1709623846752
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1709623847352
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1709623852292
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1709623856043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709623869905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709623873435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709623890592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709623903490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709623912309
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1709623918226
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1709623918276
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1709623918566
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1709623918826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1709623927947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1709623932508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1709623934868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709623936888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709623938125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709623964319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709623982848
executed,command,com.altera.sbtgui.project,13.0.0.156,"com.altera.sbtgui.project.commands.bspEditor",1709623988439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709623988729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624017136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624018636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624073278
executed,command,com.altera.sbtgui.project,13.0.0.156,"com.altera.sbtgui.project.commands.bspEditor",1709624110663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624110973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624113733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624115384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624212275
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1709624215475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624215785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624261012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624264242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624302282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624317524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624361304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624384168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624484918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624486128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624507084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624509975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624819531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1709624821612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624824192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624827218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624830608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624845894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1709624850015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624851685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624873075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1709624933743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1709624948656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624973739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1709624977028
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1709624998781
